place_name,full_url,service_name,service_attribue
Association Femmes Relais Médiatrices Interculturelles,'https://soliguide.fr/fr/fiche/association-femmes-relais-mediatrices-interculturelles-bobigny-2828',Colis alimentaire,Épicerie sociale et solidaire
Association Femmes Relais Médiatrices Interculturelles,'https://soliguide.fr/fr/fiche/association-femmes-relais-mediatrices-interculturelles-bobigny-2828',Activités sportives,
CeGIDD Hôpital André Grégoire - Montreuil,'https://soliguide.fr/fr/fiche/cegidd-hopital-andre-gregoire-montreuil-2831',Dépistage,
CeGIDD du Centre hospitalier de Saint-Denis,'https://soliguide.fr/fr/fiche/cegidd-du-centre-hospitalier-de-saint-denis-2833',Dépistage,Addiction
CeGIDD du Centre hospitalier de Saint-Denis,'https://soliguide.fr/fr/fiche/cegidd-du-centre-hospitalier-de-saint-denis-2833',Suivi grossesse,Conseil aux parents
CeGIDD du Centre hospitalier de Saint-Denis,'https://soliguide.fr/fr/fiche/cegidd-du-centre-hospitalier-de-saint-denis-2833',Vaccination,Addiction
CeGIDD du Centre hospitalier de Saint-Denis,'https://soliguide.fr/fr/fiche/cegidd-du-centre-hospitalier-de-saint-denis-2833',Dépistage,Prise
Secours Populaire - Comité de l'île Saint-Denis,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-ile-saint-denis-2834',Colis alimentaire,Panier alimentaire
Secours Populaire - Comité de l'île Saint-Denis,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-ile-saint-denis-2834',Colis alimentaire,Panier alimentaire
CASITA Maison des adolescents,'https://soliguide.fr/fr/fiche/casita-maison-des-adolescents-bobigny-2837',Accompagnement social,Conseil administratif
CASITA Maison des adolescents,'https://soliguide.fr/fr/fiche/casita-maison-des-adolescents-bobigny-2837',Infirmerie,
CASADO Maison des adolescents,'https://soliguide.fr/fr/fiche/casado-maisons-des-adolescents-paris-2840',Psychologie,
CASADO Maison des adolescents,'https://soliguide.fr/fr/fiche/casado-maisons-des-adolescents-paris-2840',Psychologie,Groupe de Parole Parents
CSAPA la Mosaïque,'https://soliguide.fr/fr/fiche/csapa-la-mosaique-montreuil-2841',Accompagnement social,
CSAPA la Mosaïque,'https://soliguide.fr/fr/fiche/csapa-la-mosaique-montreuil-2841',Infirmerie,
CSAPA la Mosaïque,'https://soliguide.fr/fr/fiche/csapa-la-mosaique-montreuil-2841',Psychologie,
CSAPA la Mosaïque,'https://soliguide.fr/fr/fiche/csapa-la-mosaique-montreuil-2841',Addiction,
Secours Populaire - Comité de Livry Gargan,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-livry-gargan-2843',Conseil administratif,
Secours Catholique de Clichy-sous-Bois,'https://soliguide.fr/fr/fiche/secours-catholique-de-clichy-accueil-social-clichy-sous-bois-2845',Soutien scolaire,
France Services de villetaneuse -Maison Commune-Espace Numerique,'https://soliguide.fr/fr/fiche/service-tranquillite-publique-et-acces-aux-droits-villetaneuse-2850',Permanence juridique,Conseil administratif
CAUP Montreuil,'https://soliguide.fr/fr/fiche/caup-montreuil-2853',Infirmerie,
point-justice de Sevran,'https://soliguide.fr/fr/fiche/point-acces-aux-droits-sevran-2854',Permanence juridique,Conseil administratif
point-justice de Sevran,'https://soliguide.fr/fr/fiche/point-acces-aux-droits-sevran-2854',Permanence juridique,Conseil administratif
Secours Populaire - Comité de Montreuil,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-montreuil-2857',Colis alimentaire,Épicerie sociale et solidaire
Secours Populaire - Comité de Montreuil,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-montreuil-2857',Vêtements,Boutique Solidaire
Secours Populaire - Comité de Montreuil,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-montreuil-2857',Magasin solidaire,Boutique Solidaire
Secours Populaire - Comité de Montreuil,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-montreuil-2857',Conseil administratif,
Secours Populaire - Comité de Montreuil,'https://soliguide.fr/fr/fiche/secours-populaire-comite-de-montreuil-2857',Écrivain public,
Mission Locale Noisy-le-Grand,'https://soliguide.fr/fr/fiche/mission-locale-noisy-le-grand-2858',Accompagnement social,
Mission Locale Noisy-le-Grand,'https://soliguide.fr/fr/fiche/mission-locale-noisy-le-grand-2858',Accompagnement à l'emploi,
Accueil de jour Emmaüs alternatives,'https://soliguide.fr/fr/fiche/accueil-de-jour-emmaus-montreuil-2864',Accueil de jour,
Accueil de jour Emmaüs alternatives,'https://soliguide.fr/fr/fiche/accueil-de-jour-emmaus-montreuil-2864',Colis alimentaire,Panier alimentaire
Accueil de jour Emmaüs alternatives,'https://soliguide.fr/fr/fiche/accueil-de-jour-emmaus-montreuil-2864',Téléphone,
Neptune,'https://soliguide.fr/fr/fiche/neptune-montreuil-2868',Insertion par l'activité économique,Accompagnement à l’emploi
Neptune,'https://soliguide.fr/fr/fiche/neptune-montreuil-2868',Magasin solidaire,Boutique Solidaire
Association EFOR,'https://soliguide.fr/fr/fiche/association-efor-la-courneuve-2870',Cours de français,
Association EFOR,'https://soliguide.fr/fr/fiche/association-efor-la-courneuve-2870',Cours de français,
Secours Populaire - Comité de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/comite-du-secours-populaire-de-noisy-le-sec-2871',Colis alimentaire,Colis bébé
Secours Populaire - Comité de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/comite-du-secours-populaire-de-noisy-le-sec-2871',Conseil administratif,
Secours Populaire - Comité de Noisy-le-Sec,'https://soliguide.fr/fr/fiche/comite-du-secours-populaire-de-noisy-le-sec-2871',Activités diverses,
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Colis alimentaire,Panier alimentaire
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Vêtements,
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Conseil administratif,
Secours Populaire - Comité de Pantin,'https://soliguide.fr/fr/fiche/secours-populaire-de-pantin-2873',Distribution de repas,Accueil de jour
Centre Social Esperanto,'https://soliguide.fr/fr/fiche/atelier-socio-linguistique-montreuil-2875',Écrivain public,
Centre Social Esperanto,'https://soliguide.fr/fr/fiche/atelier-socio-linguistique-montreuil-2875',Accompagnement à l'emploi,Accompagnement à l’emploi
Association des Femmes de la Boissière (AFB),'https://soliguide.fr/fr/fiche/association-des-femmes-de-la-boissiere-afb-montreuil-2877',Cours de français,Aucun service adapté
Association des Femmes de la Boissière (AFB),'https://soliguide.fr/fr/fiche/association-des-femmes-de-la-boissiere-afb-montreuil-2877',Cours de français,Aucun service adapté
Maison de Justice et du Droit de Pantin,'https://soliguide.fr/fr/fiche/maison-de-la-justice-et-du-droit-de-pantin-2886',Conseil handicap,Conseil Handicap
Restos du Coeur - Centre dactivités du Blanc-Mesnil,'https://soliguide.fr/fr/fiche/centre-de-distribution-restos-du-coeur-drancy-2890',Colis alimentaire,Épicerie sociale et solidaire
Bibliothèque Elsa Triolet,'https://soliguide.fr/fr/fiche/bibliotheque-elsa-triolet-pantin-2899',Ordinateur,
Bibliothèque Elsa Triolet,'https://soliguide.fr/fr/fiche/bibliotheque-elsa-triolet-pantin-2899',Wifi,
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Permanence juridique,Point d'information et d’orientation
ADEPT 93,'https://soliguide.fr/fr/fiche/adept-93-drancy-2900',Accompagnement à l'emploi,Accompagnement à l’emploi
AFPAD,'https://soliguide.fr/fr/fiche/afpad-ile-saint-denis-2902',Écrivain public,
AFPAD,'https://soliguide.fr/fr/fiche/afpad-ile-saint-denis-2902',Conseil administratif,
Bibliothèque Nelson Mandela,'https://soliguide.fr/fr/fiche/bibliotheque-romain-rolland-pantin-2905',Wifi,
Bibliothèque Jules Verne,'https://soliguide.fr/fr/fiche/bibliotheque-jules-verne-pantin-2907',Ordinateur,Atelier numérique
Bibliothèque Jules Verne,'https://soliguide.fr/fr/fiche/bibliotheque-jules-verne-pantin-2907',Wifi,
Bibliothèque Jules Verne,'https://soliguide.fr/fr/fiche/bibliotheque-jules-verne-pantin-2907',Activités diverses,
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Activités diverses,Point d'information et d’orientation
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Ordinateur,Atelier numérique
Le Kiosque,'https://soliguide.fr/fr/fiche/le-kiosque-les-lilas-2913',Accompagnement à l'emploi,Accompagnement à l’emploi
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Distribution de repas,Collations
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Accompagnement social,Accueil de jour
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Douche,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Laverie,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Bien-être,Aucun service adapté
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Toilettes,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Prise,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Accueil de jour,
Amicale du Nid - Césaria Evora: Accueil de jour Saint-Denis,'https://soliguide.fr/fr/fiche/amicale-du-nid-saint-denis-2919',Bibliothèque,
Centre social André Malraux - Annexe Mauriac,'https://soliguide.fr/fr/fiche/centre-social-andre-malraux-annexe-mauriac-villepinte-2939',Activités diverses,Atelier numérique
Centre Social André Malraux,'https://soliguide.fr/fr/fiche/centre-social-andre-malraux-villepinte-2940',Activités diverses,Aucun service adapté
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Conseil aux parents,Espace familles
Centre Socioculturel des Hauts de Gagny,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-hauts-de-gagny-2951',Activités diverses,Cours de français
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Conseil administratif
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Conseil administratif
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Accueil de jour
Centre Socioculturel des Epinettes,'https://soliguide.fr/fr/fiche/centre-socioculturel-des-epinettes-gagny-2954',Activités diverses,Espace familles
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Activités diverses,Aucun service adapté
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Activités diverses,Aucun service adapté
Centre Social et Culturel Anne Frank,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-anne-frank-bagnolet-2956',Cours de français,Aucun service adapté
Secours Populaire - Comité de Tremblay en France,'https://soliguide.fr/fr/fiche/comite-de-tremblay-en-france-2957',Colis alimentaire,
Secours Populaire - Comité de Tremblay en France,'https://soliguide.fr/fr/fiche/comite-de-tremblay-en-france-2957',Accompagnement social,Conseil administratif
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Ordinateur,Point d'information et d’orientation
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Soutien scolaire,Aucun service adapté
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Cours de français,
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Activités diverses,Point d'information et d’orientation
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Activités sportives,Point d'information et d’orientation
Centre Guy To?oletti,'https://soliguide.fr/fr/fiche/centre-guy-to-oletti-bagnolet-2958',Écrivain public,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Soutien scolaire,Aucun service adapté
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Activités diverses,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Activités diverses,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Écrivain public,
Centre Social et Culturel Pablo Neruda,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-pablo-neruda-bagnolet-2959',Cours de français,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Activités diverses,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Activités diverses,Aucun service adapté
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Activités sportives,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Conseil administratif,Écrivain public
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Écrivain public,
Centre Social et Culturel la Fosse aux Fraises,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-la-fosse-aux-fraises-bagnolet-2976',Accompagnement social,
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Activités diverses,Aucun service adapté
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Activités diverses,
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Activités sportives,
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Cours de français,Aucun service adapté
Centre Social et Culturel les Coutures,'https://soliguide.fr/fr/fiche/centre-social-et-culturel-les-coutures-bagnolet-2977',Écrivain public,Conseil administratif
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Accompagnement à l'emploi,Accompagnement à l’emploi
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Activités diverses,Accueil de jour
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Conseil administratif,Accompagnement social
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Conseil administratif,Accompagnement social
Centre Social Grand Air - Espace 40,'https://soliguide.fr/fr/fiche/centre-social-grand-air-espace-40-montreuil-2982',Cours de français,Aucun service adapté
Confédération syndicale des familles (CSF) Section d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/csf-aulnay-sous-bois-2988',Cours de français,
Confédération syndicale des familles (CSF) Section d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/csf-aulnay-sous-bois-2988',Cours de français,
Confédération syndicale des familles (CSF) Section d'Aulnay-sous-Bois,'https://soliguide.fr/fr/fiche/csf-aulnay-sous-bois-2988',Écrivain public,
Divers Cités Cultures (D2C),'https://soliguide.fr/fr/fiche/divers-cites-cultures-d2c-sevran-2996',Activités diverses,Musée
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-i-3003',Cours de français,
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-i-3003',Accompagnement à l'emploi,
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis I,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-i-3003',Accompagnement social,Accompagnement à l’emploi
Formation Insertion pour le développement et l'emploi (FIDE) - Saint-Denis II,'https://soliguide.fr/fr/fiche/formation-insertion-pour-le-developpement-et-emploi-fide-saint-denis-ii-3010',Accompagnement à l'emploi,Accompagnement à l’emploi
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Accueil de jour,Activités diverses
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Accompagnement social,Activités diverses
Accueil de jour la Maison de la Solidarité,'https://soliguide.fr/fr/fiche/maison-municipale-de-la-solidarite-saint-denis-3011',Laverie,
