place_description_problem;service_description_problem;place_id;service_id;service_name;place_name;place_description;service_description
horaire, téléphone;;60c07383dcc0491fd973d89b;6181aa468ac6b179ffba6cbe;Infirmerie;PASS - Hôpital André Grégoire;"<p>La PASS (Permanence d'Accès aux Soins de Santé) du CHI André Grégoire propose un accueil inconditionnel et un accompagnement des personnes ayant besoin de soins mais n’y ayant pas accès, du fait de l’absence de protection sociale, de leurs conditions de vie, ou de leurs difficultés financières.</p><p><strong>Une consultation de médecine générale, sur rendez vous, tous les &nbsp;mardis de 9h30 à 12h et de 14h à 16h30. &nbsp;</strong></p><p><strong>Prise de rendez vous au 01.49.20.71.00</strong></p><p>Bénéficie de la PASS toute personne se présentant à la PASS avec un problème de santé et une difficulté sociale :</p><ul><li>Une rupture de lien social, isolement&nbsp;</li><li>L’absence de logement stable ou logement précaire</li><li>Problème(s) de la couverture sociale</li><li>La difficulté d’accès ou de recours aux soins</li></ul><p>Les bénéficiaires de la PASS ont accès à :</p><ul><li>Des consultations de médecine spécialisé&nbsp;</li><li>Accompagnement social et aide à l’ouverture de droits à l’assurance maladie par une assistante sociale&nbsp;</li><li>Possibilité de remise de médicaments sur ordonnance médical&nbsp;</li><li>Accès au plateau technique de l'hôpital (prise de sang…)</li></ul><p>&nbsp;</p>";Soins infirmiers
;horaire;61780d9cea629806860289e8;6181ab178ac6b179ffba7fa8;Domiciliation;Aurore - Aubervilliers;<p>L'association Aurore propose un service de <strong>domiciliation</strong> et <strong>bagagerie</strong> pour toute personne résidant en Seine-Saint-Denis, ainsi qu'un <strong>accompagnement social</strong> et un <strong>petit-déjeuner</strong>.</p>;"<p>Les nouvelles inscriptions se font le lundi, de 9h15 &#224; 13h et de 14h &#224; 16h45.</p>"
horaire;;61a644fa5c6e995c3601e84f;61a645725c6e995c3601ea65;Bibliothèque;Bibliothèque de Clichy-Sous-Bois;"<p>Bibliothèque Municipale Cyrano de Bergerac, située à Clichy-sous-bois propose des inscriptions et des prêts gratuits pour tous. Pour s'inscrire et obtenir la carte de lecteur, il faut présenter sur place un justificatif de domicile et une autorisation parentale pour les mineurs.</p><p>Avec votre carte de bibliothèque, vous pourrez emprunter 10 livres, 10 magazines, 2 CD-ROM, 4 CD audio et 4 usuels pour une durée d'un mois, et bien profiter des autres services.</p><p>Elle est équipée du wifi, d'ordinateurs, de salles d'études, et les accès sont adaptés aux personnes à mobilité réduite.</p><p><i>La bibliothèque est ouverte un dimanche par mois de 14h à 18h.</i></p><p>Consultez <strong>la programmation</strong> mensuelle <a target=""_blank"" rel=""noopener noreferrer"" href=""https://bibliotheque.clichysousbois.fr/index/index/id_profil/41"">ici</a>.</p>";"<p>Consultation et pr&#234;t de livres.</p>"
;horaire;61a78830aeef4709aae87f61;61a7889599c4d20ce7108898;Insertion par l'activité économique;Régie de quartier Les Rayons - Stains;"<p><strong>L’association Les Rayons est une Régie de quartier</strong>, une structure associative loi 1901 d’insertion par l’activité économique (SIAE) et de lien social située <strong>dans le quartier du Clos Saint-Lazare à Stains</strong>, en Seine-Saint-Denis (93).</p><p>Créée en 2013 pour répondre aux problématiques du territoire : emploi, propreté et vivre ensemble.&nbsp;</p><p>Elle a pour objectifs l’amélioration du cadre de vie et l’embellissement du quartier, à travers l’insertion professionnelle des habitant.e.s de la ville de Stains.</p><p><strong>Les Rayons bénéficie d’un double conventionnement</strong> :&nbsp;</p><ul><li>Entreprise d’Insertion (EI)</li><li>Atelier Chantier d’Insertion (ACI)</li></ul><p>Parallèlement à ces activités, l’association a pour vocation à renforcer le lien social, la participation des habitants et la dynamique associative sur le quartier politique de la ville du Clos-Saint Lazare.</p>";"<p>Les salari&#233;s en insertion qui rejoignent les Rayons sont recrut&#233;s pour une p&#233;riode de 2 ans maximum, pour un contrat de 26h par semaine.</p><p>L&#8217;accompagnement des salari&#233;s en insertion s&#8217;appuie sur une &#233;quipe de professionnels qualifi&#233;s et comprend :</p><ul><li><strong>l&#8217;accompagnement professionnel</strong>, ayant pour objectif l&#8217;acc&#232;s &#224; un emploi durable ou une formation qualifiante.</li><li><strong>l&#8217;accompagnement social</strong>, pour lever les freins au parcours d&#8217;insertion, difficult&#233;s d&#8217;ordre mat&#233;riel, psychologique ou social</li></ul>"
;horaire;5b0fb847bfb66922e1e8fc4b;61b4f06ded92441e771adfdc;Soutien scolaire;APJC - Association Pavillonnaise pour la Jeunesse et la Culture;<p>Concerts, activités, soirées, événements, rencontres parents/parents, parents et enfants, écrivains publics et plus encore : à l'APJC nous proposons des activités pour tous.tes. Venez vous distraire ou juste vous assoir au calme pour travailler au Bar'Ouf !</p><p>L’APJC est une association régie par la loi du 1er juillet 1901, son action générale poursuit la volonté de permettre à tous un accès aux loisirs et à la culture.</p>;"<p>Des b&#233;n&#233;voles accompagneront vos enfants &#224; faire leurs devoir, partager un temps de convivialit&#233; tout au long de l'ann&#233;e scolaire.</p><ul><li>Lundis et jeudis de 16h30 &#224; 18h30 : primaires</li><li>Mardis et vendredis de 17h &#224; 18h30 : coll&#233;giens</li></ul>"
téléphone, email;;6231b3e06305011cd1bffffe;6231b63b6305011cd1c00bed;Conseil logement;Sol'eil - Solutions & Conseil en gestion de vie quotidienne;<p><strong>Sol'eil</strong> est un service social indépendant de <strong>conseil</strong> et d'<strong>accompagnement</strong> autour du <strong>logement</strong>, du <strong>budget</strong> et de la <strong>vie quotidienne</strong>, proposé par <strong>Nolwenn AIMÉ (E.I.)</strong>, Conseillère en Économie Sociale Familiale diplômée d'État depuis 2010. Ce service s'adresse aux <strong>particuliers</strong>, <strong>associations</strong>, <strong>entreprises</strong>, et <strong>structures médico-sociales</strong>.</p><p>L'accompagnement social mis en place par Nolwenn s’appuie sur une <strong>expérience riche et diversifiée</strong>, notamment dans les domaines de l'<strong>insertion par le logement</strong> et du <strong>maintien à domicile</strong>.</p><p>En complément de cet accompagnement social, Nolwenn propose également des <strong>médiations artistiques</strong>, permettant d’allier créativité et soutien dans une approche globale.</p><p>Pour toute demande, vous pouvez la contacter directement par téléphone ou WhatsApp au <strong>07 68 01 07 03</strong>, ou par mail à <strong>n.aime.soleil@gmail.com</strong>. Selon vos besoins, elle propose des interventions <strong>adaptées</strong>, qu’il s’agisse d'une <strong>consultation individuelle</strong> (ponctuelle ou régulière), d'une <strong>permanence d'une demi-journée</strong>, ou de la <strong>mise en place d’ateliers collectifs</strong>.</p>;"<p>Nolwenn AIM&#201; (E.I) propose des permanences au sein de structure pour permettre aux b&#233;n&#233;ficiaires de b&#233;n&#233;ficier de conseils ou d'un accompagnement autour du logement adapt&#233; &#224; leur situation.&#160;</p><p>Ce service est &#233;galement accessible aux particuliers contre une participation financi&#232;re.</p><ul><li>Accompagnement vers l'h&#233;bergement (inscription SIAO, instruction DAHO)</li><li>Accompagnement autour du logement : recherche de logement, acc&#232;s &#224; un logement du parc social (DLS, DALO, SYPLO, ARPP (anciennement ACD&#8230;)</li><li>Accompagnement maintien dans le logement ( aide &#224; l'apurement de dette locative&#8230; )</li></ul>"
téléphone, email;;6231b3e06305011cd1bffffe;6231b63b6305011cd1c00bee;Accompagnement social;Sol'eil - Solutions & Conseil en gestion de vie quotidienne;<p><strong>Sol'eil</strong> est un service social indépendant de <strong>conseil</strong> et d'<strong>accompagnement</strong> autour du <strong>logement</strong>, du <strong>budget</strong> et de la <strong>vie quotidienne</strong>, proposé par <strong>Nolwenn AIMÉ (E.I.)</strong>, Conseillère en Économie Sociale Familiale diplômée d'État depuis 2010. Ce service s'adresse aux <strong>particuliers</strong>, <strong>associations</strong>, <strong>entreprises</strong>, et <strong>structures médico-sociales</strong>.</p><p>L'accompagnement social mis en place par Nolwenn s’appuie sur une <strong>expérience riche et diversifiée</strong>, notamment dans les domaines de l'<strong>insertion par le logement</strong> et du <strong>maintien à domicile</strong>.</p><p>En complément de cet accompagnement social, Nolwenn propose également des <strong>médiations artistiques</strong>, permettant d’allier créativité et soutien dans une approche globale.</p><p>Pour toute demande, vous pouvez la contacter directement par téléphone ou WhatsApp au <strong>07 68 01 07 03</strong>, ou par mail à <strong>n.aime.soleil@gmail.com</strong>. Selon vos besoins, elle propose des interventions <strong>adaptées</strong>, qu’il s’agisse d'une <strong>consultation individuelle</strong> (ponctuelle ou régulière), d'une <strong>permanence d'une demi-journée</strong>, ou de la <strong>mise en place d’ateliers collectifs</strong>.</p>;"<p><strong>Nolwenn AIM&#201; (E.I.)</strong> propose un accompagnement personnalis&#233; dans divers domaines de la vie quotidienne : gestion administrative, budget, logement, etc. Elle peut intervenir au sein d'une structure sous forme de permanence, &#224; domicile, ou dans un lieu neutre, favorisant ainsi une approche &#171; aller vers &#187;.</p><p>L'accompagnement social peut &#233;galement &#234;tre mis en place directement pour les particuliers, sans besoin d'orientation, moyennant une participation financi&#232;re. Les rencontres se d&#233;roulent &#224; domicile, dans un lieu neutre, ou par t&#233;l&#233;phone/visioconf&#233;rence, sur rendez-vous, sans engagement.&#34;</p>"
téléphone, email;;6231b3e06305011cd1bffffe;6237429a7b848d765685d11a;Point d'information;Sol'eil - Solutions & Conseil en gestion de vie quotidienne;<p><strong>Sol'eil</strong> est un service social indépendant de <strong>conseil</strong> et d'<strong>accompagnement</strong> autour du <strong>logement</strong>, du <strong>budget</strong> et de la <strong>vie quotidienne</strong>, proposé par <strong>Nolwenn AIMÉ (E.I.)</strong>, Conseillère en Économie Sociale Familiale diplômée d'État depuis 2010. Ce service s'adresse aux <strong>particuliers</strong>, <strong>associations</strong>, <strong>entreprises</strong>, et <strong>structures médico-sociales</strong>.</p><p>L'accompagnement social mis en place par Nolwenn s’appuie sur une <strong>expérience riche et diversifiée</strong>, notamment dans les domaines de l'<strong>insertion par le logement</strong> et du <strong>maintien à domicile</strong>.</p><p>En complément de cet accompagnement social, Nolwenn propose également des <strong>médiations artistiques</strong>, permettant d’allier créativité et soutien dans une approche globale.</p><p>Pour toute demande, vous pouvez la contacter directement par téléphone ou WhatsApp au <strong>07 68 01 07 03</strong>, ou par mail à <strong>n.aime.soleil@gmail.com</strong>. Selon vos besoins, elle propose des interventions <strong>adaptées</strong>, qu’il s’agisse d'une <strong>consultation individuelle</strong> (ponctuelle ou régulière), d'une <strong>permanence d'une demi-journée</strong>, ou de la <strong>mise en place d’ateliers collectifs</strong>.</p>;"<p>Lors d&#8217;un &#233;change t&#233;l&#233;phonique gratuit, vous recevrez des informations, des conseils, et serez orient&#233;(e) vers l&#8217;organisme le plus adapt&#233; &#224; votre situation.</p>"
téléphone, email;;6231b3e06305011cd1bffffe;6237429a7b848d765685d11b;Activités diverses;Sol'eil - Solutions & Conseil en gestion de vie quotidienne;<p><strong>Sol'eil</strong> est un service social indépendant de <strong>conseil</strong> et d'<strong>accompagnement</strong> autour du <strong>logement</strong>, du <strong>budget</strong> et de la <strong>vie quotidienne</strong>, proposé par <strong>Nolwenn AIMÉ (E.I.)</strong>, Conseillère en Économie Sociale Familiale diplômée d'État depuis 2010. Ce service s'adresse aux <strong>particuliers</strong>, <strong>associations</strong>, <strong>entreprises</strong>, et <strong>structures médico-sociales</strong>.</p><p>L'accompagnement social mis en place par Nolwenn s’appuie sur une <strong>expérience riche et diversifiée</strong>, notamment dans les domaines de l'<strong>insertion par le logement</strong> et du <strong>maintien à domicile</strong>.</p><p>En complément de cet accompagnement social, Nolwenn propose également des <strong>médiations artistiques</strong>, permettant d’allier créativité et soutien dans une approche globale.</p><p>Pour toute demande, vous pouvez la contacter directement par téléphone ou WhatsApp au <strong>07 68 01 07 03</strong>, ou par mail à <strong>n.aime.soleil@gmail.com</strong>. Selon vos besoins, elle propose des interventions <strong>adaptées</strong>, qu’il s’agisse d'une <strong>consultation individuelle</strong> (ponctuelle ou régulière), d'une <strong>permanence d'une demi-journée</strong>, ou de la <strong>mise en place d’ateliers collectifs</strong>.</p>;"<p>La médiation artistique est une discipline qui&nbsp;permet d'accompagner des personnes en difficulté par la mise en place d'ateliers de création artistique dans le but de faciliter, au travers de la création, l’articulation, les échanges et les liens au sein d’un groupe, d’une population, d’une famille ou d’une organisation.</p><p>L'intervenante, Nolwenn AIMÉ est formée pour concevoir des dispositifs spécifiques de médiation artistique, personnalisés et adaptés aux personnes en situation de précarité et de souffrance.&nbsp;</p><p>Gratuité de la mise en place d'atelier dans le cadre d'une convention entre structure.&nbsp;</p>"
horaire;;62553c5a16f4f04fa24578f3;62553c8416f4f04fa2457a86;Conseil administratif;Vous et Votre Projet (PCB 93);"<p>L'association Vous et Votre Projet est un point conseil budget (PCB) basé à Saint-Denis. Les Points conseil budget (PCB) sont des structures d’accueil inconditionnel destinées à accompagner toute personne rencontrant des difficultés budgétaires et ayant besoin d’un accompagnement. &nbsp;Vous et Votre Projet propose un accompagnement pour les personnes en situation de surendettement, exclusion bancaire, défaut de crédit, ou toute autre situation budgétaire difficile. Les activités favorisent également l'éducation budgétaire pour aider les personnes à avoir une meilleure gestion de leurs dépenses. L'association dispose également d'opportunités de microcrédit personnel en fonction du projet de la personne.</p><p><strong>L'association est joignable par téléphone aux horaires d'ouverture renseignés ci-dessous. Il existe également une permanence le mardi de 13h30 à 18h.&nbsp;</strong></p>";
